Epoch,Batch,real_loss,fake_loss,d_loss,g_adv,g_pixel,g_loss
1418.000000,1.000000,0.000024,0.000032,0.000028,1.002580,0.147974,0.148829
1419.000000,1.000000,0.000450,0.000323,0.000387,1.031555,0.150836,0.151717
1420.000000,1.000000,0.000028,0.000025,0.000027,1.004092,0.147718,0.148575
1421.000000,1.000000,0.000120,0.000110,0.000115,1.001468,0.144183,0.145041
1422.000000,1.000000,0.003268,0.002492,0.002880,0.910803,0.154775,0.155531
1423.000000,1.000000,0.000034,0.000024,0.000029,0.997926,0.146780,0.147631
1424.000000,1.000000,0.000084,0.000087,0.000085,0.991394,0.146064,0.146909
1425.000000,1.000000,0.000153,0.000163,0.000158,0.980433,0.153756,0.154582
1426.000000,1.000000,0.000370,0.000360,0.000365,0.990528,0.157833,0.158666
1427.000000,1.000000,0.000576,0.000422,0.000499,0.964710,0.156150,0.156958
1428.000000,1.000000,0.000079,0.000094,0.000087,0.998782,0.150763,0.151611
1429.000000,1.000000,0.001471,0.001119,0.001295,1.060330,0.157639,0.158542
1430.000000,1.000000,0.000101,0.000085,0.000093,0.995719,0.153046,0.153889
1431.000000,1.000000,0.000336,0.000354,0.000345,1.023945,0.138661,0.139546
1432.000000,1.000000,0.000014,0.000020,0.000017,1.000532,0.147000,0.147854
1433.000000,1.000000,0.000114,0.000111,0.000113,1.008650,0.157776,0.158627
1434.000000,1.000000,0.000152,0.000126,0.000139,1.015316,0.150484,0.151349
1435.000000,1.000000,0.000095,0.000088,0.000091,1.011859,0.146914,0.147778
1436.000000,1.000000,0.000299,0.000230,0.000264,1.026485,0.152447,0.153321
1437.000000,1.000000,0.000196,0.000165,0.000181,1.012172,0.154131,0.154989
1438.000000,1.000000,0.000608,0.000477,0.000543,1.033282,0.150468,0.151350
1439.000000,1.000000,0.000153,0.000100,0.000126,1.012335,0.153370,0.154229
1440.000000,1.000000,0.000660,0.000539,0.000600,1.035350,0.151967,0.152850
1441.000000,1.000000,0.000027,0.000050,0.000039,1.005027,0.151069,0.151923
1442.000000,1.000000,0.000214,0.000198,0.000206,1.018478,0.153634,0.154499
1443.000000,1.000000,0.000017,0.000020,0.000019,0.999958,0.152014,0.152862
1444.000000,1.000000,0.000040,0.000043,0.000042,1.002005,0.153928,0.154776
1445.000000,1.000000,0.001069,0.000858,0.000964,1.047630,0.153545,0.154439
1446.000000,1.000000,0.000114,0.000123,0.000118,1.017271,0.157809,0.158668
1447.000000,1.000000,0.000544,0.000469,0.000507,1.036164,0.153456,0.154339
1448.000000,1.000000,0.000219,0.000177,0.000198,1.022771,0.151969,0.152839
1449.000000,1.000000,0.000383,0.000324,0.000354,1.032771,0.152139,0.153019
1450.000000,1.000000,0.000126,0.000107,0.000116,1.011598,0.150828,0.151689
1451.000000,1.000000,0.000109,0.000119,0.000114,1.012785,0.155131,0.155989
1452.000000,1.000000,0.000069,0.000033,0.000051,1.003893,0.151567,0.152420
1453.000000,1.000000,0.001078,0.000858,0.000968,1.044970,0.150516,0.151410
1454.000000,1.000000,0.000079,0.000046,0.000062,0.994818,0.152098,0.152940
1455.000000,1.000000,0.000259,0.000187,0.000223,0.976452,0.150106,0.150932
1456.000000,1.000000,0.000025,0.000027,0.000026,0.995390,0.156655,0.157494
1457.000000,1.000000,0.001814,0.001450,0.001632,0.933253,0.158115,0.158890
1458.000000,1.000000,0.000037,0.000032,0.000035,1.003857,0.149671,0.150525
1459.000000,1.000000,0.001017,0.000804,0.000910,1.052201,0.144858,0.145765
1460.000000,1.000000,0.000033,0.000036,0.000034,1.005555,0.156054,0.156903
1461.000000,1.000000,0.000682,0.000553,0.000617,1.043103,0.158910,0.159794
1462.000000,1.000000,0.000071,0.000193,0.000132,0.992926,0.146694,0.147541
1463.000000,1.000000,0.000313,0.000252,0.000283,0.972571,0.154651,0.155469
1464.000000,1.000000,0.000243,0.000230,0.000237,0.977421,0.154800,0.155622
1465.000000,1.000000,0.000435,0.000327,0.000381,0.972600,0.151876,0.152697
1466.000000,1.000000,0.000151,0.000127,0.000139,0.987540,0.152412,0.153247
1467.000000,1.000000,0.000578,0.000467,0.000522,0.964522,0.151630,0.152443
1468.000000,1.000000,0.000324,0.000318,0.000321,0.988786,0.148261,0.149102
1469.000000,1.000000,0.002061,0.001531,0.001796,0.930639,0.147261,0.148045
1470.000000,1.000000,0.000019,0.000052,0.000036,0.996886,0.146585,0.147435
1471.000000,1.000000,0.001289,0.001078,0.001183,1.059488,0.149272,0.150182
1472.000000,1.000000,0.000137,0.000088,0.000112,0.986446,0.146787,0.147627
1473.000000,1.000000,0.000145,0.000100,0.000123,0.987516,0.155403,0.156235
1474.000000,1.000000,0.000915,0.000714,0.000815,0.954549,0.154421,0.155222
1475.000000,1.000000,0.000182,0.000133,0.000158,0.990058,0.149699,0.150540
1476.000000,1.000000,0.001289,0.000991,0.001140,1.059780,0.153928,0.154834
1477.000000,1.000000,0.000058,0.000097,0.000077,1.007355,0.156194,0.157045
1478.000000,1.000000,0.007053,0.000587,0.003820,1.026646,0.149024,0.149902
1479.000000,1.000000,0.000018,0.000039,0.000029,0.998289,0.152624,0.153470
1480.000000,1.000000,0.000019,0.000030,0.000025,0.997829,0.148652,0.149501
1481.000000,1.000000,0.000014,0.000022,0.000018,1.001157,0.154925,0.155771
1482.000000,1.000000,0.000020,0.000063,0.000041,0.995933,0.152319,0.153163
1483.000000,1.000000,0.000792,0.000578,0.000685,1.043180,0.158156,0.159041
1484.000000,1.000000,0.000017,0.000019,0.000018,1.001963,0.152709,0.153558
1485.000000,1.000000,0.000761,0.000532,0.000647,1.042314,0.153787,0.154675
1486.000000,1.000000,0.000022,0.000021,0.000022,1.002819,0.148170,0.149025
1487.000000,1.000000,0.000017,0.000018,0.000017,0.997025,0.152409,0.153254
1488.000000,1.000000,0.000027,0.000046,0.000037,0.994859,0.145188,0.146038
1489.000000,1.000000,0.000020,0.000027,0.000024,0.995093,0.155344,0.156183
1490.000000,1.000000,0.000940,0.000796,0.000868,1.050066,0.148641,0.149542
1491.000000,1.000000,0.000069,0.000063,0.000066,1.005649,0.155370,0.156221
1492.000000,1.000000,0.001215,0.000974,0.001094,1.057205,0.152190,0.153095
1493.000000,1.000000,0.000037,0.000048,0.000042,1.004468,0.157573,0.158420
1494.000000,1.000000,0.000252,0.000218,0.000235,0.983979,0.153282,0.154113
1495.000000,1.000000,0.000548,0.000484,0.000516,0.965742,0.149512,0.150328
1496.000000,1.000000,0.000167,0.000116,0.000141,1.011739,0.151470,0.152331
1497.000000,1.000000,0.000085,0.000064,0.000074,1.008638,0.153681,0.154536
1498.000000,1.000000,0.000145,0.000142,0.000143,1.018537,0.150325,0.151193
1499.000000,1.000000,0.000025,0.000026,0.000026,1.005507,0.151085,0.151940
1500.000000,1.000000,0.000069,0.000062,0.000065,0.990113,0.148675,0.149516
1501.000000,1.000000,0.000041,0.000050,0.000045,0.989541,0.154403,0.155238
1502.000000,1.000000,0.000076,0.000099,0.000087,0.991438,0.152038,0.152877
1503.000000,1.000000,0.000793,0.000625,0.000709,0.961399,0.145183,0.146000
1504.000000,1.000000,0.000056,0.000045,0.000051,1.006873,0.147159,0.148019
1505.000000,1.000000,0.000693,0.000535,0.000614,1.040435,0.154400,0.155286
1506.000000,1.000000,0.000114,0.000148,0.000131,1.011017,0.155014,0.155870
1507.000000,1.000000,0.001224,0.000892,0.001058,1.051440,0.145217,0.146123
1508.000000,1.000000,0.000058,0.000064,0.000061,0.998974,0.153501,0.154347
1509.000000,1.000000,0.000149,0.000122,0.000135,0.983274,0.151153,0.151985
1510.000000,1.000000,0.000011,0.000023,0.000017,0.998243,0.148320,0.149170
1511.000000,1.000000,0.000286,0.000296,0.000291,0.987472,0.151560,0.152396
1512.000000,1.000000,0.000274,0.000205,0.000240,0.977494,0.151918,0.152744
1513.000000,1.000000,0.000076,0.000081,0.000079,1.007299,0.152841,0.153695
1514.000000,1.000000,0.000987,0.001087,0.001037,1.050086,0.145990,0.146895
1515.000000,1.000000,0.000072,0.000128,0.000100,1.002592,0.153817,0.154666
1516.000000,1.000000,0.002301,0.000061,0.001181,1.001108,0.155297,0.156143
1517.000000,1.000000,0.000043,0.000030,0.000036,1.000480,0.152556,0.153404
1518.000000,1.000000,0.000011,0.000033,0.000022,0.999824,0.152901,0.153748
1519.000000,1.000000,0.000017,0.000028,0.000022,1.001093,0.146203,0.147058
1520.000000,1.000000,0.000014,0.000029,0.000022,1.000416,0.151619,0.152468
1521.000000,1.000000,0.000425,0.000346,0.000386,1.026660,0.156178,0.157049
1522.000000,1.000000,0.000019,0.000026,0.000022,1.001462,0.144314,0.145171
1523.000000,1.000000,0.000351,0.000272,0.000312,1.028722,0.150376,0.151255
1524.000000,1.000000,0.000035,0.000020,0.000028,1.002265,0.151365,0.152216
1525.000000,1.000000,0.000244,0.000295,0.000269,1.022065,0.152158,0.153028
1526.000000,1.000000,0.000036,0.000046,0.000041,1.006833,0.153213,0.154066
1527.000000,1.000000,0.000460,0.000351,0.000406,1.034063,0.150749,0.151632
1528.000000,1.000000,0.000332,0.000032,0.000182,1.007089,0.152609,0.153463
1529.000000,1.000000,0.001092,0.000831,0.000962,1.054471,0.154185,0.155085
1530.000000,1.000000,0.000024,0.000023,0.000023,1.000160,0.151233,0.152081
1531.000000,1.000000,0.000022,0.000023,0.000022,1.000857,0.148865,0.149717
1532.000000,1.000000,0.000061,0.000055,0.000058,0.989899,0.151177,0.152015
1533.000000,1.000000,0.000011,0.000016,0.000013,1.000616,0.156571,0.157415
1534.000000,1.000000,0.000206,0.000155,0.000181,1.021888,0.149750,0.150622
1535.000000,1.000000,0.000080,0.000064,0.000072,1.009143,0.151828,0.152685
1536.000000,1.000000,0.000262,0.000261,0.000262,0.995317,0.150657,0.151501
1537.000000,1.000000,0.000193,0.000148,0.000170,1.018357,0.158597,0.159457
1538.000000,1.000000,0.000028,0.000035,0.000031,0.995642,0.153082,0.153925
1539.000000,1.000000,0.000760,0.000616,0.000688,0.958481,0.150843,0.151650
1540.000000,1.000000,0.000067,0.000052,0.000059,0.989556,0.150332,0.151171
1541.000000,1.000000,0.000398,0.000330,0.000364,0.970635,0.147774,0.148597
1542.000000,1.000000,0.000167,0.000127,0.000147,0.980616,0.152773,0.153601
1543.000000,1.000000,0.000278,0.000309,0.000294,0.979942,0.151079,0.151908
1544.000000,1.000000,0.000038,0.000045,0.000041,0.994177,0.149337,0.150182
1545.000000,1.000000,0.001489,0.001448,0.001468,0.933824,0.149829,0.150613
1546.000000,1.000000,0.000051,0.000114,0.000082,1.003781,0.150430,0.151283
1547.000000,1.000000,0.001510,0.001132,0.001321,1.063339,0.149913,0.150826
1548.000000,1.000000,0.000018,0.000018,0.000018,0.999313,0.144987,0.145841
1549.000000,1.000000,0.000412,0.000347,0.000380,1.029852,0.146530,0.147413
1550.000000,1.000000,0.000031,0.000020,0.000026,1.000154,0.157137,0.157980
1551.000000,1.000000,0.000162,0.000102,0.000132,1.016106,0.152627,0.153490
1552.000000,1.000000,0.000044,0.000041,0.000042,1.008774,0.147900,0.148761
1553.000000,1.000000,0.000074,0.000085,0.000080,1.004826,0.148692,0.149548
1554.000000,1.000000,0.000309,0.000110,0.000210,1.010011,0.145340,0.146205
1555.000000,1.000000,0.000012,0.000014,0.000013,0.999667,0.148923,0.149774
1556.000000,1.000000,0.000227,0.000203,0.000215,0.978966,0.150174,0.151003
1557.000000,1.000000,0.000347,0.000436,0.000392,0.971565,0.158082,0.158896
1558.000000,1.000000,0.000016,0.000024,0.000020,0.998796,0.149503,0.150353
1559.000000,1.000000,0.000037,0.000035,0.000036,0.999529,0.150724,0.151573
1560.000000,1.000000,0.000017,0.000027,0.000022,0.999536,0.153693,0.154539
1561.000000,1.000000,0.000018,0.000025,0.000022,1.000146,0.153629,0.154475
1562.000000,1.000000,0.000063,0.000055,0.000059,0.991014,0.152331,0.153170
1563.000000,1.000000,0.000468,0.000395,0.000432,0.964664,0.148243,0.149059
1564.000000,1.000000,0.000509,0.000086,0.000298,0.985750,0.149439,0.150275
1565.000000,1.000000,0.001271,0.001078,0.001175,0.943151,0.145836,0.146634
1566.000000,1.000000,0.000065,0.000053,0.000059,0.990323,0.152530,0.153368
1567.000000,1.000000,0.001161,0.000777,0.000969,0.950202,0.152495,0.153293
1568.000000,1.000000,0.000040,0.000046,0.000043,1.004892,0.154159,0.155010
1569.000000,1.000000,0.001764,0.001376,0.001570,1.066594,0.153898,0.154811
1570.000000,1.000000,0.000422,0.000377,0.000399,0.981623,0.152129,0.152959
1571.000000,1.000000,0.000269,0.000195,0.000232,0.975851,0.149112,0.149939
1572.000000,1.000000,0.000748,0.000596,0.000672,0.960361,0.148263,0.149075
1573.000000,1.000000,0.000117,0.000127,0.000122,0.991466,0.149555,0.150397
1574.000000,1.000000,0.001518,0.001136,0.001327,1.059266,0.152373,0.153280
1575.000000,1.000000,0.000017,0.000015,0.000016,1.000311,0.146997,0.147850
1576.000000,1.000000,0.001226,0.000972,0.001099,0.946178,0.147143,0.147942
1577.000000,1.000000,0.000082,0.000061,0.000072,1.010048,0.153957,0.154813
1578.000000,1.000000,0.000755,0.000558,0.000656,1.043079,0.149675,0.150569
1579.000000,1.000000,0.000118,0.000131,0.000124,1.015334,0.153164,0.154027
1580.000000,1.000000,0.000634,0.000556,0.000595,1.039972,0.148698,0.149589
1581.000000,1.000000,0.000026,0.000024,0.000025,1.006014,0.151755,0.152609
1582.000000,1.000000,0.000547,0.000540,0.000543,1.031522,0.147735,0.148619
1583.000000,1.000000,0.000020,0.000028,0.000024,1.004041,0.148766,0.149622
1584.000000,1.000000,0.000026,0.000036,0.000031,1.006507,0.155205,0.156056
1585.000000,1.000000,0.000649,0.000573,0.000611,1.029979,0.147756,0.148638
1586.000000,1.000000,0.000015,0.000022,0.000019,0.997437,0.152462,0.153307
1587.000000,1.000000,0.000088,0.000078,0.000083,1.013351,0.152840,0.153701
1588.000000,1.000000,0.000130,0.000100,0.000115,1.016458,0.149120,0.149987
1589.000000,1.000000,0.000354,0.000273,0.000313,1.029212,0.155230,0.156104
1590.000000,1.000000,0.000057,0.000056,0.000057,1.010189,0.148917,0.149778
1591.000000,1.000000,0.000989,0.000722,0.000856,1.049574,0.153204,0.154100
1592.000000,1.000000,0.000141,0.000167,0.000154,1.008679,0.150323,0.151181
1593.000000,1.000000,0.002368,0.000932,0.001650,0.945919,0.154205,0.154997
1594.000000,1.000000,0.000102,0.000024,0.000063,0.999213,0.145649,0.146503
1595.000000,1.000000,0.000038,0.000035,0.000037,1.004888,0.152525,0.153378
1596.000000,1.000000,0.000045,0.000051,0.000048,1.006033,0.151079,0.151934
1597.000000,1.000000,0.000088,0.000092,0.000090,0.988717,0.150656,0.151494
1598.000000,1.000000,0.000255,0.000196,0.000226,0.977973,0.148822,0.149651
1599.000000,1.000000,0.000368,0.000274,0.000321,0.973584,0.154700,0.155519
1600.000000,1.000000,0.000218,0.000114,0.000166,0.983620,0.155850,0.156678
1601.000000,1.000000,0.000134,0.000172,0.000153,1.016896,0.148292,0.149161
1602.000000,1.000000,0.000072,0.000646,0.000359,1.004339,0.139536,0.140401
1603.000000,1.000000,0.000043,0.000047,0.000045,1.007598,0.145795,0.146657
1604.000000,1.000000,0.000265,0.000290,0.000277,1.024896,0.142455,0.143337
1605.000000,1.000000,0.000102,0.000051,0.000076,0.996112,0.152848,0.153691
1606.000000,1.000000,0.002063,0.001506,0.001784,1.068840,0.155592,0.156505
1607.000000,1.000000,0.000041,0.000037,0.000039,1.003569,0.147279,0.148135
1608.000000,1.000000,0.000327,0.000262,0.000295,0.974268,0.146473,0.147300
1609.000000,1.000000,0.000115,0.000126,0.000121,0.999772,0.148766,0.149617
1610.000000,1.000000,0.000441,0.000321,0.000381,1.033197,0.154903,0.155782
1611.000000,1.000000,0.000028,0.000032,0.000030,0.998154,0.146724,0.147576
1612.000000,1.000000,0.000428,0.000335,0.000381,0.966277,0.151426,0.152241
1613.000000,1.000000,0.000203,0.000021,0.000112,1.000285,0.145736,0.146590
1614.000000,1.000000,0.000053,0.000050,0.000052,0.995679,0.150212,0.151058
1615.000000,1.000000,0.000051,0.000044,0.000048,0.999955,0.156732,0.157575
1616.000000,1.000000,0.000033,0.000034,0.000034,1.003897,0.156418,0.157266
1617.000000,1.000000,0.001111,0.000859,0.000985,1.053677,0.149605,0.150509
1618.000000,1.000000,0.000051,0.000061,0.000056,1.000049,0.152687,0.153535
1619.000000,1.000000,0.000796,0.000613,0.000704,0.956000,0.149786,0.150592
1620.000000,1.000000,0.000038,0.000037,0.000038,0.993520,0.148739,0.149584
1621.000000,1.000000,0.001219,0.001153,0.001186,0.939441,0.147612,0.148404
1622.000000,1.000000,0.000018,0.000015,0.000016,1.000116,0.153013,0.153861
1623.000000,1.000000,0.000319,0.000255,0.000287,0.971165,0.150712,0.151533
1624.000000,1.000000,0.000059,0.000058,0.000059,0.987883,0.147803,0.148643
1625.000000,1.000000,0.000812,0.000688,0.000750,0.953764,0.150750,0.151553
1626.000000,1.000000,0.011464,0.006973,0.009219,0.942467,0.145719,0.146516
1627.000000,1.000000,0.000178,0.000326,0.000252,1.001215,0.156146,0.156991
1628.000000,1.000000,0.000129,0.000139,0.000134,1.001088,0.154070,0.154917
1629.000000,1.000000,0.000131,0.000110,0.000120,0.998998,0.150587,0.151436
1630.000000,1.000000,0.000086,0.000088,0.000087,1.001273,0.148082,0.148935
1631.000000,1.000000,0.000240,0.000094,0.000167,1.000702,0.149523,0.150374
1632.000000,1.000000,0.000054,0.000073,0.000064,0.996491,0.150754,0.151599
1633.000000,1.000000,0.000037,0.000057,0.000047,0.997892,0.150256,0.151103
1634.000000,1.000000,0.000033,0.000054,0.000044,0.999897,0.156853,0.157696
1635.000000,1.000000,0.000034,0.000090,0.000062,0.998432,0.149168,0.150017
1636.000000,1.000000,0.000026,0.000045,0.000035,0.998458,0.148969,0.149818
1637.000000,1.000000,0.000045,0.000105,0.000075,0.997766,0.148576,0.149425
1638.000000,1.000000,0.000053,0.000061,0.000057,1.001442,0.148216,0.149069
1639.000000,1.000000,0.000027,0.000039,0.000033,1.000085,0.145406,0.146260
1640.000000,1.000000,0.000033,0.000034,0.000034,0.999697,0.148438,0.149289
1641.000000,1.000000,0.000045,0.000044,0.000044,0.999025,0.160351,0.161189
1642.000000,1.000000,0.000022,0.000057,0.000039,0.999304,0.153763,0.154609
1643.000000,1.000000,0.000024,0.000030,0.000027,1.000037,0.152052,0.152900
1644.000000,1.000000,0.002809,0.000029,0.001419,0.999535,0.148621,0.149472
1645.000000,1.000000,0.000018,0.000032,0.000025,0.999685,0.155702,0.156546
1646.000000,1.000000,0.000038,0.000026,0.000032,1.000026,0.154006,0.154852
1647.000000,1.000000,0.000016,0.000030,0.000023,1.000727,0.150062,0.150913
1648.000000,1.000000,0.000015,0.000035,0.000025,1.000038,0.152432,0.153279
1649.000000,1.000000,0.000045,0.000061,0.000053,0.999726,0.156963,0.157806
1650.000000,1.000000,0.000038,0.000178,0.000108,0.996338,0.143388,0.144241
1651.000000,1.000000,0.000019,0.000026,0.000022,1.001860,0.150547,0.151398
1652.000000,1.000000,0.000050,0.000045,0.000047,1.006190,0.149429,0.150286
1653.000000,1.000000,0.000029,0.000074,0.000052,1.004033,0.153092,0.153943
1654.000000,1.000000,0.000097,0.000087,0.000092,1.010350,0.147875,0.148737
1655.000000,1.000000,0.000032,0.000033,0.000033,1.005332,0.152894,0.153746
1656.000000,1.000000,0.000228,0.000173,0.000200,1.020268,0.149868,0.150739
1657.000000,1.000000,0.000015,0.000020,0.000018,1.000519,0.161388,0.162227
1658.000000,1.000000,0.000016,0.000081,0.000048,1.001407,0.157446,0.158290
1659.000000,1.000000,0.000046,0.000042,0.000044,1.008448,0.146148,0.147011
1660.000000,1.000000,0.000048,0.000044,0.000046,0.991611,0.156150,0.156986
1661.000000,1.000000,0.000058,0.000056,0.000057,0.990263,0.146864,0.147707
1662.000000,1.000000,0.000023,0.000024,0.000024,0.995145,0.152558,0.153401
1663.000000,1.000000,0.000030,0.000026,0.000028,0.998165,0.150541,0.151388
1664.000000,1.000000,0.000111,0.000100,0.000105,1.015588,0.158544,0.159401
1665.000000,1.000000,0.000052,0.000023,0.000037,0.998990,0.147622,0.148473
1666.000000,1.000000,0.000083,0.000022,0.000053,1.002062,0.146464,0.147319
1667.000000,1.000000,0.000035,0.000031,0.000033,1.005537,0.149842,0.150698
1668.000000,1.000000,0.000023,0.000028,0.000026,1.001018,0.148932,0.149784
1669.000000,1.000000,0.000067,0.000081,0.000074,0.994586,0.149650,0.150495
1670.000000,1.000000,0.000047,0.000053,0.000050,0.991565,0.159765,0.160597
1671.000000,1.000000,0.000032,0.000058,0.000045,1.004988,0.147871,0.148728
1672.000000,1.000000,0.000118,0.000107,0.000112,1.012385,0.149364,0.150227
1673.000000,1.000000,0.000663,0.000505,0.000584,1.040754,0.148988,0.149880
1674.000000,1.000000,0.000072,0.000069,0.000071,1.007371,0.143354,0.144218
1675.000000,1.000000,0.000171,0.000110,0.000140,1.016964,0.152612,0.153477
1676.000000,1.000000,0.000043,0.000062,0.000052,0.998724,0.149235,0.150085
1677.000000,1.000000,0.001908,0.001466,0.001687,0.931882,0.144483,0.145271
1678.000000,1.000000,0.000018,0.000021,0.000020,0.999944,0.154878,0.155724
1679.000000,1.000000,0.000046,0.000067,0.000056,1.002202,0.149457,0.150310
1680.000000,1.000000,0.000040,0.000040,0.000040,0.998189,0.151865,0.152711
1681.000000,1.000000,0.000017,0.000021,0.000019,1.002401,0.150038,0.150891
1682.000000,1.000000,0.000395,0.000346,0.000371,1.023721,0.148059,0.148935
1683.000000,1.000000,0.000056,0.000050,0.000053,1.009972,0.144122,0.144988
1684.000000,1.000000,0.000079,0.000067,0.000073,1.011557,0.147225,0.148089
1685.000000,1.000000,0.000079,0.000101,0.000090,1.003225,0.150377,0.151230
1686.000000,1.000000,0.000223,0.000193,0.000208,1.019824,0.148479,0.149351
1687.000000,1.000000,0.000149,0.000136,0.000143,1.017874,0.146067,0.146938
1688.000000,1.000000,0.000077,0.000101,0.000089,0.996807,0.152896,0.153740
1689.000000,1.000000,0.000584,0.000444,0.000514,0.963206,0.149022,0.149836
1690.000000,1.000000,0.000017,0.000050,0.000034,0.997338,0.141679,0.142535
1691.000000,1.000000,0.000535,0.000427,0.000481,0.965523,0.147734,0.148552
1692.000000,1.000000,0.000086,0.000079,0.000082,0.999541,0.144942,0.145797
1693.000000,1.000000,0.000070,0.000074,0.000072,0.990935,0.147091,0.147935
1694.000000,1.000000,0.000070,0.000052,0.000061,0.989685,0.148276,0.149118
1695.000000,1.000000,0.000132,0.000169,0.000151,0.986422,0.151951,0.152786
1696.000000,1.000000,0.000275,0.000240,0.000258,0.973704,0.141619,0.142452
1697.000000,1.000000,0.000054,0.000079,0.000066,0.996754,0.147795,0.148644
1698.000000,1.000000,0.000202,0.000158,0.000180,0.979137,0.152185,0.153012
1699.000000,1.000000,0.000028,0.000045,0.000037,0.994652,0.145236,0.146085
1700.000000,1.000000,0.000124,0.000117,0.000121,0.984446,0.151078,0.151911
1701.000000,1.000000,0.000029,0.000098,0.000064,1.006208,0.150550,0.151405
1702.000000,1.000000,0.000071,0.000076,0.000073,1.002117,0.151732,0.152582
1703.000000,1.000000,0.001379,0.000988,0.001183,0.946929,0.141393,0.142199
1704.000000,1.000000,0.000011,0.000017,0.000014,0.998377,0.148555,0.149405
1705.000000,1.000000,0.000867,0.000689,0.000778,0.953864,0.153636,0.154436
1706.000000,1.000000,0.000012,0.000016,0.000014,1.000438,0.146355,0.147209
1707.000000,1.000000,0.000021,0.000017,0.000019,1.002418,0.151662,0.152513
1708.000000,1.000000,0.001161,0.000862,0.001012,1.052329,0.147838,0.148743
1709.000000,1.000000,0.000026,0.000027,0.000026,1.003504,0.150542,0.151395
1710.000000,1.000000,0.000923,0.000725,0.000824,0.952637,0.149805,0.150608
1711.000000,1.000000,0.000029,0.000039,0.000034,0.995551,0.156749,0.157588
1712.000000,1.000000,0.000078,0.000062,0.000070,0.987580,0.157225,0.158056
1713.000000,1.000000,0.000059,0.000056,0.000058,1.010548,0.149988,0.150849
1714.000000,1.000000,0.000062,0.000101,0.000082,0.995138,0.147073,0.147921
1715.000000,1.000000,0.000094,0.000081,0.000088,0.986009,0.150598,0.151433
1716.000000,1.000000,0.000031,0.000035,0.000033,0.997641,0.146514,0.147365
1717.000000,1.000000,0.000981,0.000766,0.000873,0.950598,0.150840,0.151640
1718.000000,1.000000,0.000033,0.000039,0.000036,0.991631,0.148643,0.149486
1719.000000,1.000000,0.000084,0.000077,0.000080,0.992673,0.149797,0.150640
1720.000000,1.000000,0.000043,0.000055,0.000049,0.992260,0.152781,0.153621
1721.000000,1.000000,0.000072,0.000061,0.000066,0.988648,0.144918,0.145762
1722.000000,1.000000,0.000234,0.000210,0.000222,0.978183,0.150680,0.151508
1723.000000,1.000000,0.000547,0.000416,0.000481,0.963228,0.152049,0.152860
1724.000000,1.000000,0.000230,0.000171,0.000201,0.976389,0.146758,0.147588
1725.000000,1.000000,0.000296,0.000199,0.000248,0.975436,0.148473,0.149300
1726.000000,1.000000,0.000214,0.000410,0.000312,0.977618,0.154097,0.154920
1727.000000,1.000000,0.000620,0.000471,0.000546,0.966154,0.148067,0.148885
1728.000000,1.000000,0.000060,0.000017,0.000038,0.997722,0.153352,0.154196
1729.000000,1.000000,0.000144,0.000123,0.000134,0.979989,0.153509,0.154335
1730.000000,1.000000,0.000059,0.000071,0.000065,1.002308,0.153547,0.154396
1731.000000,1.000000,0.000071,0.000083,0.000077,1.003306,0.149698,0.150552
1732.000000,1.000000,0.002037,0.001532,0.001784,0.929747,0.145742,0.146526
1733.000000,1.000000,0.000069,0.000110,0.000090,0.989630,0.148214,0.149056
1734.000000,1.000000,0.000121,0.000109,0.000115,0.989418,0.154960,0.155794
1735.000000,1.000000,0.000025,0.000037,0.000031,0.993372,0.146223,0.147070
1736.000000,1.000000,0.000017,0.000019,0.000018,0.996909,0.146533,0.147383
1737.000000,1.000000,0.000347,0.000424,0.000385,0.979874,0.149488,0.150318
1738.000000,1.000000,0.000011,0.000013,0.000012,0.998609,0.148919,0.149769
1739.000000,1.000000,0.000133,0.000197,0.000165,0.983258,0.152385,0.153216
1740.000000,1.000000,0.000053,0.000379,0.000216,1.000983,0.148510,0.149363
1741.000000,1.000000,0.000073,0.000073,0.000073,1.012704,0.149606,0.150469
1742.000000,1.000000,0.000028,0.000080,0.000054,0.998136,0.155585,0.156428
1743.000000,1.000000,0.000031,0.000037,0.000034,0.995577,0.143413,0.144265
1744.000000,1.000000,0.000395,0.000414,0.000405,1.028667,0.151377,0.152254
1745.000000,1.000000,0.000018,0.000017,0.000017,1.004694,0.148877,0.149732
1746.000000,1.000000,0.000070,0.000081,0.000076,0.999437,0.148439,0.149290
1747.000000,1.000000,0.000045,0.000042,0.000043,0.991373,0.142893,0.143742
1748.000000,1.000000,0.000064,0.000060,0.000062,0.993082,0.151102,0.151944
1749.000000,1.000000,0.001016,0.000792,0.000904,0.950169,0.150588,0.151388
1750.000000,1.000000,0.000098,0.000150,0.000124,0.992632,0.145280,0.146128
1751.000000,1.000000,0.002973,0.002380,0.002676,0.912977,0.145639,0.146407
1752.000000,1.000000,0.000032,0.000017,0.000024,1.000960,0.150689,0.151539
1753.000000,1.000000,0.000063,0.000104,0.000084,1.009039,0.143897,0.144762
1754.000000,1.000000,0.003023,0.002391,0.002707,1.094200,0.153870,0.154811
1755.000000,1.000000,0.000024,0.000019,0.000021,1.002443,0.142330,0.143190
1756.000000,1.000000,0.000044,0.000062,0.000053,1.000597,0.152160,0.153008
1757.000000,1.000000,0.003077,0.007457,0.005267,1.118016,0.145539,0.146511
